V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class,scaled_amount,scaled_time
-8.741008621053009,2.5949429469579566,-10.324793596371919,-0.8314268240969058,-0.754834149789259,-1.096500468889567,-1.2417394870342888,-3.27753491983773,-2.8287205445075707,-12.737241888536571,3.21064004587695,1.23777331256672,0.11640615275402233,-19.2143254902614,1.0414040313979884,-3.2832396373396397,-9.270091989303184,-2.994966314419176,0.5548766301143397,-1.1117496543010394,0.8669453145725978,-0.607749450596574,1.891896433840239,0.5303560082305415,-2.916922453934137,0.8819166470678471,0.08185956011331741,-0.17298779031280825,1.0,-0.36913956170017265,-0.17380972296912311
1.29623080363477,3.16307729309856,-28.40090934213956,0.805630934532088,2.0633007598225768,-1.473338897674111,-4.764988026011652,-2.236237617052776,1.249242724345854,0.9075518383478061,5.174073535606743,-13.063339481699893,1.99812557552295,-7.678881128145717,2.217816517387021,-4.186940094697642,6.050546174664225,2.1276720049555933,1.4299539180878313,2.2310882796571745,0.6383250731601934,-0.8808858107755415,2.66129069804724,-0.7837396550228986,0.023228555468945374,0.9674336918531544,1.670031152539137,-0.15182054731260397,1.0,-0.35671210256926333,-1.5091280377685155
1.29623080363477,4.5528170555134295,-0.8523241122841028,5.25444182622625,1.1469215638416843,-1.383280124895192,-4.594392686471051,-0.5337343389573874,-1.3175112710913215,-4.9161846760721755,6.709694137016653,-10.789276148534267,1.99812557552295,-19.078986122593008,2.0443662998953163,2.58185095378146,-13.733543871538403,-5.743537438796469,2.551489999054974,1.1952337734421772,1.521503161991098,-1.03505700739915,0.493067100952759,0.795189734964946,0.6645831042245204,0.7093854791180108,-3.2215986871667432,0.30408446308417547,1.0,-0.25187443912925733,-2.4600936377952416
0.7062963926032888,4.297313781754596,2.04100272504592,2.5854621029058538,5.26925534782033,0.6743039056406177,0.7638731058364905,-0.4178527977372142,-3.265151988379636,-0.4948410155622338,7.44799152033641,-14.286415228337063,1.7786464690068584,-16.92687503177676,1.0889778333838096,0.793054553386642,-0.5522285450994655,2.438953177221962,2.210863001751602,0.6783787587951666,1.6574516738742597,-0.19553746449966314,2.66129069804724,0.795189734964946,-0.06854022109555125,0.024997274263474256,-0.09769445316886943,0.031441647554267926,1.0,-0.36913956170017265,0.484020638142973
0.8732961772594148,8.023637384612506,-2.244294216650052,0.9140743252041612,5.26925534782033,1.7320857698540917,-3.674136608907177,4.006155301677627,-5.984021861711775,-0.08085061212672517,8.030169054273905,-13.080211047429646,1.8292998669370615,-6.754237706866472,0.32946890387740346,1.4141675974735053,-7.093291340492438,1.5809584046299099,1.0904866075907276,0.907333825435167,1.4848447050066516,-1.1471653880665795,0.1780687284388186,-0.12717280063972736,1.154390062016147,0.5794726636244565,-3.6687871137717467,-0.5819878804000184,1.0,-0.36913956170017265,-1.3690290476248046
-1.0970438560333506,5.433299763519673,-10.776911168572209,3.311493747738334,1.1603504395607445,-2.6239658717359196,-21.40630931918767,-0.8049150857474336,0.2684665120267071,-2.9927633189211003,3.2865193604750664,-9.735115950325238,1.362001535006617,-13.989998061829631,-0.8038152428061969,-0.2619250259495838,-2.8820032675511773,-0.8812955332000935,0.8190928395294133,-1.1512386310758604,2.841040914410118,-2.069118910307511,0.8729655016287374,0.795189734964946,-0.6774681659710083,0.7741531745442733,1.202537343468731,0.2632303294502867,1.0,-0.36913956170017265,-2.4600936377952416
-2.615198112624853,3.203060966184741,2.04100272504592,2.664157401977528,-16.400914037371543,1.5233796868272123,-3.6361119179827073,2.7694286602852354,2.82082866173719,-10.829914719436625,12.0189131816199,-10.100727011346502,1.99812557552295,-12.751549996231017,0.4158588871526758,-7.219641058071714,-12.774162622198855,3.04249317830411,-0.031055344328309475,1.8542984074134878,2.401227541541908,-0.8355479422540624,1.2775200094480796,0.795189734964946,-0.11604695549122601,-0.4341759597173791,-0.20231579636914765,0.08147151528807933,1.0,0.45861017255670156,-1.6587361167609955
1.220761257495454,9.328025149383768,0.6950031567094328,1.8323250835765612,2.224126138303445,0.1950846497854184,-2.3753562852490964,0.47450793888572335,0.9798777339583313,-5.666934530841686,4.225540785269465,-5.655492371587934,-0.17108414807216865,-2.3763729625118923,1.7706196733213666,-6.019245521066914,-5.409782103537711,3.04249317830411,1.2660349810351,-1.203277792164218,-2.1246724174117606,-1.3654436511757477,1.846820041284404,0.1893763454451053,0.9934651995997421,0.2758744963410713,1.3908239976136936,-0.07493108220139605,1.0,-0.36913956170017265,-2.4600936377952416
-1.3761920208517715,9.906635879604284,-5.508478503696849,1.9346392287921446,-4.111475119737927,-0.05647865362110638,-6.5076656940625615,-1.5700047816199896,0.26185797737598215,-5.759832251839236,4.904605415812564,-11.930927563152663,-1.528605388012136,-12.450143839671824,1.4946106028934862,-2.4197578544184326,-5.028098647108725,2.157801765888264,-0.7786153496023626,0.21244998162649215,0.7051551369003113,-1.2347067037810238,-0.9072423205564872,0.4800607477015627,0.25832018761936854,-0.2771498064598479,2.179483077948951,1.036912678142469,1.0,-0.36913956170017265,-2.365467559351125
-11.926485515727478,1.4836250953354007,0.34006646498484194,-1.2555927126284,-4.609049850397186,1.7504757844506318,-5.072200186250722,1.1104797435182472,0.1541251123750096,-5.470228067409852,3.5447285768517025,-14.840581329945572,1.99812557552295,-13.245601013817808,1.1326482968490181,-2.6418252575213685,-12.753508297385915,-3.515824916637438,4.236475732080092,1.1162210432503321,1.7010384275640056,-2.28868550494101,2.4294497891735904,0.795189734964946,-1.115126990260916,0.9577474017390305,1.3833041330489588,-0.35177338275362785,1.0,-0.36913956170017265,-2.0389230236017015
1.29623080363477,8.48588637436083,-3.874661154002438,3.262093741453751,-4.143825327169851,1.741628884860717,-3.8088625694812386,-0.3233918037798592,0.39264764816167497,-0.43386139599476037,9.510045846185765,-9.541852153576327,1.5069796538484757,-11.421682644742113,1.1428118809875059,-4.391135573174533,-14.44386805417724,3.04249317830411,3.0162572400053014,0.7542594219048713,1.332043564171093,-1.969919105234851,1.7917581558223652,-0.1916527493763236,-0.27396865649079877,0.3123895078414438,1.1372508971192337,-0.5008384181704366,1.0,0.4152773084147796,-2.4600936377952416
-4.007961296608093,1.0885872135848,-3.892605937439053,1.0083814125338502,-3.311071737514938,1.6514253412101043,2.0397023824007614,4.304164113548314,-3.188101190312361,-0.9821188516889268,5.630128315820767,0.7291805884961029,1.734216006652171,-19.2143254902614,0.8791862084524751,-2.4786339208704735,-2.6042248223760103,-4.77419032130134,1.4801065410505485,1.472410119049865,2.7874895078272814,-0.37383930003698174,1.1818086800047818,0.33547920278111154,0.6157100882204348,-0.39072283679161257,-3.90808047547799,0.007274003638727988,1.0,-0.36913956170017265,-0.148485140549386
-2.2424907346288885,12.261320997231934,-0.9295858757841771,-1.2555927126284,-1.1609919057896683,0.13215847245849588,-21.9228110340575,-2.922086023574294,0.31035301752389355,-0.5810800476652429,-0.5742701368934373,-6.784460552536634,1.99812557552295,-10.558290387320065,1.3336564476236437,-0.10051111434431537,-3.631911435556989,2.916991451541902,4.1848190578689355,0.08507960690308464,0.9823178427244836,-2.28868550494101,0.17414723722850972,0.795189734964946,0.44024046884880264,0.43917461388741325,1.8847626705047427,0.1758255655389721,1.0,-0.36913956170017265,0.06414741723754111
0.5176849002314159,-0.7599289975642516,-6.199888786185253,-1.2555927126284,-8.771248925999961,-1.6728730847725177,-14.203615404335665,0.5683700972421033,-0.2107623642568457,2.2326437714528478,5.117299836518184,-9.638331682107825,1.9359488423239046,-15.266174786244454,1.6211070483991843,2.4227392157075087,-4.536439822703047,-5.943435072273646,-0.7151380393443804,0.21536178383649063,1.8385476743772278,-2.28868550494101,0.8385462662456544,-1.3457899350667217,-0.4840398996545697,0.9532092405074426,-0.9596812963756829,-0.01923912934202321,1.0,-0.29341489725212355,-0.1345027484979146
0.17509645387409356,2.580230300095022,-0.021362891509070447,-1.2555927126284,3.8061576677364557,-1.6722898774363713,-6.150939945497534,-0.08796638541382995,2.7961367530018224,-10.823057616965379,-1.06453419450651,-12.543318556730574,1.4574985200724555,-5.778747615448507,0.32418095911692946,-1.6961094162069206,-8.103441831254852,-3.6855069096622706,-0.1458333971247936,1.4254429403467235,1.0968212889533004,-2.2661170708570473,1.2494140374866038,0.795189734964946,-2.218591916256141,0.8065421275873994,0.001388912597747538,-1.3720471162330874,1.0,-0.36913956170017265,-0.24037429950632283
0.5060522698337142,-1.1091779990750945,-0.776319645862154,0.7281563057380429,5.26925534782033,-0.19278880137296406,-21.9228110340575,-0.6342956970600264,-6.48438889851864,-8.573856471994649,2.6660785948376136,-17.7691434633638,1.99812557552295,-15.513339623488172,1.3011234015549318,-1.3439547577807334,-11.511357690792769,-3.7144330065920856,1.9057444746057386,1.1295417975017679,1.0759610453770585,-0.8836485172872686,2.356373974997382,0.2729413079532995,-0.1307493055690917,0.41555339712297423,-3.6747454156329624,-0.6040998571019813,1.0,-0.36913956170017265,-2.01131046832955
1.29623080363477,16.7133892350242,-5.469450462872917,-1.2555927126284,2.4828655044599177,1.36067474302089,-21.9228110340575,-1.3546741323022162,-0.48931297184709166,2.135372332623569,5.593653815505218,-8.234620732339465,0.8780339348445707,-19.2143254902614,0.048432829867742194,-6.997897767904086,2.8842114940885626,-6.967800419347638,0.6025984371914175,1.287659835423472,0.9768521970259991,-1.4298211405276395,1.7879365527444993,0.08551167237658164,0.5719046652392548,0.5243424952538642,0.5636043072039296,-0.38633159150081003,1.0,-0.036125724044555343,-1.6109003481402928
